name,address,image,rating,description,totalscore,cantcomment
Best Western Plus Executive Suites,4630 Pan American Fwy NE,Best_Western_Plus_Executive_Suites.png,8.466670617461205,"Budget Hotels,Lodging,Hotels Motels,Family-friendly Hotels,Hotel,Business Hotels",33.86668246984482,4
Courtyard Phoenix North Happy Valley,2029 W Whispering Wind Dr,Courtyard_Phoenix_North_Happy_Valley.png,8.466632276773453,"Hotels,Hotels Motels,Motels,Hotel",8.466632276773453,1
Americas Best Value Inn-alva,800 E Oklahoma Blvd,Americas_Best_Value_Inn-alva.png,8.466624528169632,"Hotels,Hotels and motels,Hotel and motel reservations,Lodging,Motels,Hotel",8.466624528169632,1
Scottish Inns,1034 Yadkinville Rd,Scottish_Inns.png,8.465901672840118,"Hotels,Budget Hotels,Hotels Motels,Hotel",8.465901672840118,1
Coronado Island Inn,301 Orange Ave,Coronado_Island_Inn.png,8.465775609016418,"Hotels,Hotels and motels,Hotel and motel reservations,Hotels Motels,Hotel",8.465775609016418,1
Quality Inn Suites,1620 1st Ave SE,Quality_Inn_Suites.png,8.464949637651443,"Hotels,Resort,Hotel and Resort,Hotels & Motels,Hotel",16.929899275302887,2
Siesta Motel,600 1st St,Siesta_Motel.png,8.463286221027374,"Hotels,Hotels and motels,Lodging,Hotels Motels,Hotels & Motels,Motels,Hotel",8.463286221027374,1
Best Western Cabrillo Garden Inn,840 A St,Best_Western_Cabrillo_Garden_Inn.png,8.461498746405477,"Hotels Motels,Hotel",194.614471167326,23
Bowen Motel,169 N Main St,Bowen_Motel.png,8.460765639940897,"Hotels,Hotel and motel consultants,Hotels and motels,Hotel and motel reservations,Lodging,Hotels Motels,Motels,Hotels & Motels",25.382296919822693,3
The Winnfield Lodge,700 W Court St,The_Winnfield_Lodge.png,8.46065929532051,"Hotels,Hotels and motels,Hotel and motel reservations,Resorts,Hotel and motel mgmt.,Lodging,Motels,Hotel",8.46065929532051,1
Homewood Suites By Hilton Phoenix-biltmore,2001 E Highland Ave,Homewood_Suites_By_Hilton_Phoenix-biltmore.png,8.459426745772362,"Hotels and motels,Hotel",16.918853491544724,2
Motel West Bend,228 Ne Irving Ave,Motel_West_Bend.png,8.45523452758789,"Hotels and motels,Hotels Motels,Hotel",8.45523452758789,1
The College Club of Boston,44 Commonwealth Ave,The_College_Club_of_Boston.png,8.45444277387399,"Hotels,Bed Breakfast,Clubs,Hotel",219.81551212072367,26
Smith's Hotel,1030 Lancaster Ave,Smith_s_Hotel.png,8.453795969486237,"Restaurant,Hotels and motels,wich Place,Hotels Motels,Hotel",8.453795969486237,1
Best Western Milwaukee West,5501 W National Ave,Best_Western_Milwaukee_West.png,8.452040687203407,"Hotels Motels,Hotel",16.904081374406815,2
PG Waterfront Hotel and Suites,300 W Retta Esplanade,PG_Waterfront_Hotel_and_Suites.png,8.451988147364723,"Hotels,Hotel",76.0678933262825,9
Motel Mediteran,2336 S Escondido Blvd,Motel_Mediteran.png,8.451752662658691,"Hotels and motels,Hotel and motel reservations,Hotel",8.451752662658691,1
402 Hotel #Thebigo,2211 Douglas St,402_Hotel_#Thebigo.png,8.449515610933304,"Hotels,Hotel and motel consultants,Hotels and motels,Hotel and motel reservations,Lodging,Hotels Motels,Hotel",8.449515610933304,1
Kozy Rest Motel,106 Central Ave,Kozy_Rest_Motel.png,8.447175979614258,"Hotels,B&bs / Inns,Hotels and motels,Hotel and motel reservations,Lodging,Motels,Hotel",8.447175979614258,1
Ponderosa Gardens Motel,7010 Skyway,Ponderosa_Gardens_Motel.png,8.445756494998932,"Hotels,Hotels and motels,Hotel and motel reservations,Motels,Hotel",8.445756494998932,1
Motel 6 Atlanta Tucker Northeast,2810 Lawrenceville Hwy,Motel_6_Atlanta_Tucker_Northeast.png,8.445606738328934,"Hotels Motels,Hotel",8.445606738328934,1
Biltmore Hotel,1200 Anastasia Ave,Biltmore_Hotel.png,8.442473492452077,"Hotels,Hotels and motels,Resorts,Lodging,Motels,Restaurants,Hotel",59.097314447164536,7
Sea Horse Oceanfront Lodging,1301 Nw 21st St,Sea_Horse_Oceanfront_Lodging.png,8.442427724599838,"Hotels,Hotels and motels,Hotel and motel reservations,Lodging,Hotels Motels,Motels,Hotel",8.442427724599838,1
Drury Plaza Hotel Cleveland Downtown,1380 E 6th St,Drury_Plaza_Hotel_Cleveland_Downtown.png,8.442078948020935,"Hotels,places,Hotels and motels,Hotel and motel reservations,Lodging,Motels,Hotel",8.442078948020935,1
Virginian Hotel,404 Lincoln Hwy,Virginian_Hotel.png,8.439829707145691,"Hotels,Restaurant,Hotels and motels,Hotel",8.439829707145691,1
Econo Lodge,130 N Seymour Dr,Econo_Lodge.png,8.436379790306091,"Hotels,Corporate Lodging,Lodging,Hotels Motels,Motels,Hotel",8.436379790306091,1
Motel 6,150 Yucca Ave,Motel_6.png,8.43064820766449,"Motel,Hotels & Motels,Hotel",16.86129641532898,2
Aloft New Orleans Downtown,225 Baronne St,Aloft_New_Orleans_Downtown.png,8.425011390133909,"Hotels,Hotels and motels,Lodging,Motels,Hotel",160.07521641254425,19
The Westin San Diego,400 West Broadway,The_Westin_San_Diego.png,8.42498775664717,"Wedding Sites,Hotels Motels,Hotel",269.5996082127094,32
Residence Inn Seattle Downtown/Lake Union,800 Fairview Ave N,Residence_Inn_Seattle_Downtown_Lake_Union.png,8.423763592243194,"Hotels,Lodging,Hotel",421.1881796121597,50
Wyndham Ka Eo Kai,3970 Wyllie Rd,Wyndham_Ka_Eo_Kai.png,8.423252165317535,"Hotels,Resorts,Resort,Condominium Operators,Lodging,Hotels Motels,Hotel",8.423252165317535,1
Best Western Lake Conroe Inn,14643 Highway 105 W,Best_Western_Lake_Conroe_Inn.png,8.422408908605576,"Event Planning,Corporate Housing,Hotels Motels,Hotels & Motels,Hotel",8.422408908605576,1
Sleep Inn,1002 Monterey Dr,Sleep_Inn.png,8.42226491868496,"Hotels,Corporate Lodging,Lodging,Hotels Motels,Motels,Hotel",33.68905967473984,4
Econolodge,1317 Point Mallard Pkwy SE,Econolodge.png,8.419593781232834,"Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotels Motels,Motels,Hotels & Motels,Hotel,Travel & Lodging",8.419593781232834,1
Hampton Inn Atlanta - Cumberland Mall / NW,2775 Cumberland Pkwy SE,Hampton_Inn_Atlanta_-_Cumberland_Mall___NW.png,8.411533756802479,"Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel",201.8768101632595,24
Quality Inn,1105 E Sheldon St,Quality_Inn.png,8.409478276968002,"Hotels,Budget Hotels,Hotels and motels,Tourist Hotels,Corporate Lodging,Lodging,Hotels Motels,Motels,Family-friendly Hotels,Hotels & Motels,Business Hotels,Hotel",8.409478276968002,1
Hilton Garden Inn Orlando Airport,7300 Augusta National Dr,Hilton_Garden_Inn_Orlando_Airport.png,8.40729124035154,"Hotels and motels,Hotel",882.7655802369118,105
Mountainside Inn,333 S Davis St,Mountainside_Inn.png,8.389761050542196,"Hotels,Hotels and motels,Hotel",50.33856630325317,6
Leeper's Motel,110 1st Ave,Leeper_s_Motel.png,8.386595368385315,"Hotels,Hotels Motels,Retreat Facilities,Motels,Hotel",8.386595368385315,1
Econo Lodge,1243 N Eufaula Ave,Econo_Lodge.png,8.385493357976278,"Hotels,Corporate Lodging,Lodging,Hotels Motels,Motels,Hotels & Motels,Hotel",25.15648007392884,3
Courtyard San Diego Rancho Bernardo,11611 Bernardo Plaza Ct,Courtyard_San_Diego_Rancho_Bernardo.png,8.38333968245066,"Hotels,Restaurant,Hotel",217.9668317437172,26
Luana Waikiki Hotel & Suites,2045 Kalakaua Ave,Luana_Waikiki_Hotel___Suites.png,8.377621205241391,"Hotels Motels,Hotel",1105.8459990918636,132
Motel 6 Ventura South,3075 Johnson Dr,Motel_6_Ventura_South.png,8.363473922014236,"Hotels Motels,Hotel",8.363473922014236,1
Best Western Corvallis,925 NW Garfield Ave,Best_Western_Corvallis.png,8.361983805894852,"Hotels,Lodging,Hotels Motels,Hotel",8.361983805894852,1
Hyatt House CharlotteCenter City,435 E Trade St,Hyatt_House_CharlotteCenter_City.png,8.358626061364225,"Hotel First Ward,Hotels and motels,American restaurants,Hotel,Restaurants",158.81389516592026,19
Kensington Park Hotel,450 Post St,Kensington_Park_Hotel.png,8.357267588376999,"Travel,Family-Friendly Hotels,Hotels and motels,Budget Hotels,Tourist Hotels,Hotels Motels,Hotel,Business Hotels",125.35901382565498,15
Comfort Suites Downtown,2416 N Orange Ave,Comfort_Suites_Downtown.png,8.323325166744846,"Hotels,Corporate Lodging,Lodging,Hotels Motels,Motels,Hotel",466.1062093377113,56
BEST WESTERN PLUS The Inn At King Of Prussia,127 S Gulph Rd,BEST_WESTERN_PLUS_The_Inn_At_King_Of_Prussia.png,8.311209402301095,"Corporate Housing,Hotels,Lodging,Hotels Motels,Accommodations & Lodging,Motels,Hotel",91.42330342531204,11
Riverside Tower Hotel,80 Riverside Dr,Riverside_Tower_Hotel.png,8.310487553477287,"Hotels & Motels,Hotel",16.620975106954575,2
Economy Inn,200 Highway 7 E,Economy_Inn.png,8.307294309139252,"Hotels,Hotels and motels,Hotel and motel reservations,Lodging,Hotels Motels,Motels,Hotel",8.307294309139252,1
Welcome Inn,240 E Fond Du Lac St,Welcome_Inn.png,8.30510875582695,"Hotels,Budget Hotels,Hotels Motels,Hotel",8.30510875582695,1
Holiday Inn Express New York City Times Square,343 West 39th Street,Holiday_Inn_Express_New_York_City_Times_Square.png,8.301995327306349,"Wedding Sites,Meeting Facilities,Hotels Motels,Hotel",356.985799074173,43
Waikiki Resort Hotel,2460 Koa Avenue,Waikiki_Resort_Hotel.png,8.288682257806933,"Hotels Motels,Hotel",613.362487077713,74
Best Western Plus Bandana Square,1010 Bandana Blvd W,Best_Western_Plus_Bandana_Square.png,8.274521150759288,"Hotels,Lodging,Hotel",57.92164805531502,7
Comfort Suites,61 Casey Jones Ln,Comfort_Suites.png,8.27315716445446,"Hotels,Corporate Lodging,Motel,Lodging,Motels,Hotels & Motels,Hotel",16.54631432890892,2
Staybridge Suites,120 Expressway,Staybridge_Suites.png,8.271036436160406,"Budget Hotels,Resorts,Hotels and motels,Lodging,Family-friendly Hotels,Hotels,Extended Stay,Weekend Getaway Hotels,Tourist Hotels,Hotels Motels,Beach Hotels,Business Hotels,Hotel",49.62621861696243,6
Hampton Inn & Suites Raleigh/Crabtree Valley,3920 Arrow Drive,Hampton_Inn___Suites_Raleigh_Crabtree_Valley.png,8.262854874134064,"Hotels Motels,Hotel",16.525709748268127,2
Aloft Atlanta Downtown,300 Ted Turner Dr NW,Aloft_Atlanta_Downtown.png,8.258578017354012,"Hotels,Hotels and motels,Budget Hotels,Tourist Hotels,Hotel and motel mgmt.,Lodging,Hotels Motels,Family-friendly Hotels,Hotel,Business Hotels",132.13724827766418,16
Microtel Inn Suites By Wyndham Bloomington/minneapolis,801 E 78th St,Microtel_Inn_Suites_By_Wyndham_Bloomington_minneapolis.png,8.258422374725342,"Hotels,Hotels and motels,Budget Hotels,Hotel and motel reservations,Lodging,Hotels Motels",8.258422374725342,1
Hyatt Place AtlantaDowntown,330 Peachtree St Ne,Hyatt_Place_AtlantaDowntown.png,8.256374067493848,"Hotels,Hotels and motels,American restaurants,Hotel,Restaurants",231.17847388982773,28
Delano Las Vegas,3940 Las Vegas Blvd S,Delano_Las_Vegas.png,8.25508930683136,"Hotels,Resorts,Casinos,Lodging,Motels,Hotel",165.1017861366272,20
Renaissance Atlanta Waverly Hotel & Convention Center,2450 Galleria Parkway,Renaissance_Atlanta_Waverly_Hotel___Convention_Center.png,8.252371618151665,"Wedding Sites,Hotels Motels,Hotel",742.7134456336498,90
Sunbeam Motel,1656 Monterey Street,Sunbeam_Motel.png,8.236638218164444,"Hotels,Motels,Hotel",8.236638218164444,1
Hotel Abri,127 Ellis Street,Hotel_Abri.png,8.229246976971627,"Hotels,Corporate Lodging,Lodging,Hotel",822.9246976971626,100
Americas Best Value Inn,602 E 4th St,Americas_Best_Value_Inn.png,8.184283155202866,"Hotels,Budget Hotels,Apartment Hotels,Travel and Tourism,Lodging,Swimming Pools,Hotels Motels,Motels,Hotels & Motels,Hotel",40.92141577601433,5
Best Western Orlando Convention Center Hotel,6301 Westwood Blvd,Best_Western_Orlando_Convention_Center_Hotel.png,8.183993216190073,"Hotels Motels,Hotel",294.62375578284264,36
Homewood Suites by Hilton Lake Buena Vista-Orlando,11428 Marbella Palm Court,Homewood_Suites_by_Hilton_Lake_Buena_Vista-Orlando.png,8.180279626709517,"Hotels Motels,Hotel",997.994114458561,122
"The Ritz-Carlton, Atlanta",181 Peachtree Street N.E.,"The_Ritz-Carlton,_Atlanta.png",8.179325240324525,"Wedding Sites,Luxury Hotels,Hotels Motels,Hotel",695.2426454275846,85
Hampton Inn San Diego Del Mar,11920 El Camino Real,Hampton_Inn_San_Diego_Del_Mar.png,8.177866181135178,"Hotels Motels,Hotel",817.7866181135178,100
Best Western Orlando Gateway Hotel,7299 Universal Blvd,Best_Western_Orlando_Gateway_Hotel.png,8.172910902649164,"Corporate Housing,Lodging,Hotels Motels,Hotel",130.76657444238663,16
Hotel Zephyr,250 Beach St,Hotel_Zephyr.png,8.169155485431354,"Hotels,Hotels and motels,Hotel and motel reservations,Hotel",245.0746645629406,30
JW Marriott Atlanta Buckhead,3300 Lenox Road NE,JW_Marriott_Atlanta_Buckhead.png,8.166178967501667,"Luxury Hotels,Hotel",906.4458653926848,111
Quality Inn,1951 N Service Rd E,Quality_Inn.png,8.16590628027916,"Hotels,Motels,Hotel",8.16590628027916,1
Beach Retreat & Lodge at Tahoe,3411 Lake Tahoe Blvd,Beach_Retreat___Lodge_at_Tahoe.png,8.158431405822435,"Resorts,Hotels Motels,Hotel",146.85176530480385,18
Best Western Plus Cascade Inn & Suites,23525 NE Halsey St,Best_Western_Plus_Cascade_Inn___Suites.png,8.155746105644438,"Corporate Housing,Hotels,Budget Hotels,Travel and Tourism,Lodging,Hotels Motels,Family-friendly Hotels,Business Hotels,Hotel",73.40171495079994,9
Hotel Indigo Atlanta Downtown,230 Peachtree St Nw,Hotel_Indigo_Atlanta_Downtown.png,8.123989348610243,"Hotels and motels,Resorts,American restaurants,Lodging,Luxury Hotels,Family-friendly Hotels,Restaurants,Boutique Hotels,Weekend Getaway Hotels,Tourist Hotels,Hotels Motels,Beach Hotels,Business Hotels,Hotel",48.74393609166145,6
Hotel At Waterwalk,711 S Main St,Hotel_At_Waterwalk.png,8.123752021789551,"Hotels,Furnished Apartments,Travel,Apartments,Hotels and motels,Lodging,Hotel South Central,Hotels Motels,Hotel",40.61876010894776,5
Newark Garden Hotel,125 N Main St,Newark_Garden_Hotel.png,8.119533285498619,"Hotels,Hotel & Motel Consultants,Lodging,Hotels Motels,Motels,Hotel",32.47813314199448,4
Best Western Plus Eau Claire Conference Center,3340 Mondovi Rd,Best_Western_Plus_Eau_Claire_Conference_Center.png,8.118008680641651,"Hotels,Lodging,Banquet Halls and Reception Facilities,Hotels Motels,Hotel",32.472034722566605,4
Hilton Garden Inn Tampa East/Brandon,10309 Highland Manor Dr,Hilton_Garden_Inn_Tampa_East_Brandon.png,8.096767995506525,"Hotels and motels,Budget Hotels,Hotels & Motels,Hotel",64.7741439640522,8
Rancher Motel-Cafe,171 W Main St,Rancher_Motel-Cafe.png,8.092916011810303,"Hotel and motel consultants,Hotels and motels,Hotel",8.092916011810303,1
Wedge Mountain Inn,7530 Saunders Road,Wedge_Mountain_Inn.png,8.053953856229782,"Hotels,Lodging,Motels,Hotel",8.053953856229782,1
Highland Inn,644 N Highland Ave NE,Highland_Inn.png,8.047393423815569,"Hotels,Budget Hotels,Lodging,Hotels Motels,Hotel",193.13744217157364,24
Courtyard Birmingham Downtown at UAB,1820 5th Ave S,Courtyard_Birmingham_Downtown_at_UAB.png,8.027786920468012,"Hotels,Hotel",24.08336076140404,3
"The Lexington Hotel, Autograph Collection",511 Lexington Avenue At 48th Street,"The_Lexington_Hotel,_Autograph_Collection.png",8.003926157951355,"Wedding Sites,Hotels Motels,Hotel",24.011778473854065,3
Regency Inn,3415 Highway 367 N,Regency_Inn.png,8.003317475318909,"Hotels,Hotels and motels,Hotel and motel reservations,Hotel",16.006634950637817,2
Hampton Inn Phoenix Anthem,42415 N 41st Dr,Hampton_Inn_Phoenix_Anthem.png,8.000232497851053,"Hotels and motels,Hotel",24.00069749355316,3
Holiday Inn Express Suites RichmondBrandermillHull St,5030 W Village Green Dr,Holiday_Inn_Express_Suites_RichmondBrandermillHull_St.png,7.998492747545242,"Family-Friendly Hotels,Resorts,Budget Hotels,Weekend Getaway Hotels,Tourist Hotels,Lodging,Hotels Motels,Beach Hotels,Business Hotels,Hotel",23.995478242635727,3
Best Western Plus Hacienda Hotel Old Town,4041 Harney St,Best_Western_Plus_Hacienda_Hotel_Old_Town.png,7.996206795796752,"Corporate Housing,Lodging,Hotels Motels,Hotel",511.7572349309921,64
Cupertino Inn,10889 N De Anza Blvd,Cupertino_Inn.png,7.986710121234258,"Hotels and motels,Hotel",23.96013036370277,3
Marv Herzog Hotel,501 S Main St,Marv_Herzog_Hotel.png,7.981432159741719,"Hotels,Lodging,Hotels Motels,Motels,Hotel",23.94429647922516,3
Westport Inn,2501 N Nyhus,Westport_Inn.png,7.977935999631882,"Hotels and motels,Hotel",23.933807998895645,3
Best Western Plus Rivershore Hotel,1900 Clackamette Dr,Best_Western_Plus_Rivershore_Hotel.png,7.975861956675847,"Hotels Motels,Hotel",23.927585870027546,3
Best Western Plus St Charles Inn,3636 Saint Charles Ave,Best_Western_Plus_St_Charles_Inn.png,7.9666542960064755,"Hotels Motels,Hotel",557.6658007204533,70
Hilton Garden Inn San Diego Rancho Bernardo,17240 Bernardo Center Dr,Hilton_Garden_Inn_San_Diego_Rancho_Bernardo.png,7.964834846556187,"Hotels and motels,Hotel",238.9450453966856,30
Hawthorn Suites By Wyndham Dallas Park Central,7880 Alpha Rd,Hawthorn_Suites_By_Wyndham_Dallas_Park_Central.png,7.961279311487751,"Hotels and motels,Hotel and motel reservations,Corporate housing,Hotel",246.7996586561203,31
Best Western Plus Universal Inn,5618 Vineland Rd,Best_Western_Plus_Universal_Inn.png,7.958163786679506,"Hotels Motels,Hotel",63.66531029343605,8
Best Western Plus San Marcos Inn,250 Pacific St,Best_Western_Plus_San_Marcos_Inn.png,7.957837680975596,"Hotels,Hotels and motels,Hotel and motel reservations,Hotel and motel mgmt.,Hotel",23.87351304292679,3
Quality Suites Buckhead Village,505 Pharr Rd NE,Quality_Suites_Buckhead_Village.png,7.948799046998222,"Hotels,Motels,Hotel,Lodges",381.5423542559147,48
Microtel Inn Suites By Wyndham Prairie Du Chien,1833 S Marquette Rd,Microtel_Inn_Suites_By_Wyndham_Prairie_Du_Chien.png,7.947423974672954,"Hotels,Hotels and motels,Lodging,Hotels Motels,Hotels & Motels,Hotel",23.84227192401886,3
SpringHill Suites Seattle Downtown/South Lake Union,1800 Yale Ave,SpringHill_Suites_Seattle_Downtown_South_Lake_Union.png,7.933612569570541,"Hotels,Hotel",595.0209427177906,75
Chicago Marriott at Medical District/UIC,625 South Ashland Avenue At Harrison Street,Chicago_Marriott_at_Medical_District_UIC.png,7.933574666976929,"Wedding Sites,Hotels Motels,Hotel",198.3393666744232,25
Hotel Vertigo,940 Sutter Street,Hotel_Vertigo.png,7.93001627822717,"Hotels,Corporate Lodging,Lodging,Hotels Motels,Hotel",237.9004883468151,30
Wyndham Philadelphia-Historic District,400 Arch Street,Wyndham_Philadelphia-Historic_District.png,7.924117763837178,"Hotels,Resorts,Lodging,Hotel",23.772353291511536,3
Anaheim Del Sol Inn,1604 S Harbor Blvd,Anaheim_Del_Sol_Inn.png,7.922719071308772,"Hotels,Hotel",760.5810308456421,96
Quality Inn Suites-sequim,134 River Rd,Quality_Inn_Suites-sequim.png,7.890313321352005,"Hotels and motels,Hotel",39.451566606760025,5
Hampton Inn & Suites Atlanta - Downtown,161 Ted Turner Dr NW,Hampton_Inn___Suites_Atlanta_-_Downtown.png,7.8897502771238,"Hotels Motels,Hotel",323.4797613620758,41
TownePlace Suites Anaheim Maingate Near Angel Stadium,1730 S State College Blvd,TownePlace_Suites_Anaheim_Maingate_Near_Angel_Stadium.png,7.886994346192009,"Hotels,Corporate Lodging,Lodging,Hotels-Apartment,Motels,Hotel",449.5586777329445,57
Flying Arrow Resort,59782 Wallowa Lake Hwy,Flying_Arrow_Resort.png,7.881575626134873,"Resorts & Hotels,Resorts,Hotel",39.40787813067436,5
Residence Inn Kansas City Olathe,12215 S Strang Line Rd,Residence_Inn_Kansas_City_Olathe.png,7.880702710151672,"Hotels & Motels,Hotel",39.40351355075836,5
The San Remo Hotel,2237 Mason St,The_San_Remo_Hotel.png,7.86624649365743,"Hotels,Bed Breakfasts,Hotels and motels,Hotel and motel reservations,Hotels Motels,Hotel",117.99369740486144,15
W Seattle,1112 4th Avenue,W_Seattle.png,7.847000645152454,"Hotels,Wedding Sites,Lodging,Hotels Motels,Luxury Hotels,Hotels & Motels,Hotel",227.5630187094212,29
Four Points by Sheraton French Quarter,541 Bourbon Street,Four_Points_by_Sheraton_French_Quarter.png,7.845695716142655,"Hotels Motels,Hotel",470.74174296855927,60
Sleep Inn and Suites,4031 Cheyenne Blvd,Sleep_Inn_and_Suites.png,7.840565621852875,"Hotels,Corporate Lodging,Lodging,Hotels Motels,Motels,Hotels & Motels,Hotel",54.88395935297012,7
Hilton Garden Inn Oklahoma City Airport,801 S Meridian,Hilton_Garden_Inn_Oklahoma_City_Airport.png,7.837687619030476,"Hotels Motels,Hotel",31.350750476121902,4
